sourceId,destId,length
924,554,6.04101965088922
502,1194,16.6111227739425
1181,643,1.21842429949905
455,2089,47.9414990475183
1067,402,4.698579482904409
423,1135,1.38166837331015
532,100,9.32411571935758
975,936,2.87523894227314
64,570,4.286287964230549
169,519,3.5726006816179403
819,151,1.95633230834169
742,1081,3.1662736078315
725,223,21.7269526031091
906,1088,3.24817919939992
392,700,0.940344439715458
201,1136,2.04694201280507
592,24,4.27848800719017
822,447,2.61148765019315
147,976,2.60549807265321
1274,568,4.13929815688898
743,1262,3.99772472835066
329,1255,7.5141961574247
612,259,9.14075879531722
719,77,11.9913771722272
24,22,2.4146869537835802
1226,331,4.86194828782386
643,13,3.66936172376233
1202,155,2.1289140919369003
554,1144,8.14124138243421
868,649,12.730555237484198
1177,956,3.95175393295989
815,318,23.234910898794002
686,132,5.73840528233896
146,723,12.0822139473706
730,728,1.12211406370089
767,611,10.3122831024572
167,855,2.71667347110058
391,673,6.89358614426021
231,781,2.1622608464621
2011,1067,1.6812477866121802
958,246,4.9561658557836
523,1350,8.11889817661126
815,654,2.91830320959673
449,447,2.315575810855
1253,1060,2.57729646558143
455,220,51.96283437643601
58,764,2.0413438005841997
404,736,3.51671691262813
415,1021,2.2895347048273003
375,579,1.1871316938918701
278,602,12.782097156812801
1207,976,1.36798638191595
480,249,5.18020271234475
1195,208,13.0097613364015
809,620,7.37786847483701
1226,1151,46.129012917464806
215,217,0.789979517572293
12,458,4.822783016219001
1229,278,3.58153729811929
939,1076,7.50625275272035
997,975,2.56976699140769
132,686,5.73840528233896
938,1060,3.8163107819225
868,604,22.381145536699
1260,219,2.7166452474619502
210,929,21.8978620148835
612,258,9.33173844239923
107,708,8.735108278380679
590,644,2.41077382751372
30,1084,4.51531490007701
782,832,2.7972644463620298
1767,1048,2.52810041946727
1151,470,5.92181689636024
212,210,3.12230384618844
128,837,2.35567068504075
1087,1131,2.92546046428619
523,324,7.12542068250409
352,58,1.7841754461744699
223,220,3.69516481897967
289,252,1.57165718651297
347,910,2.93889446771948
601,1256,2.66866093009551
183,486,4.33216375320699
142,732,6.94008005628894
1234,1058,2.79693611845541
1134,1270,2.94476642881768
554,924,6.04101965088922
1081,837,2.8057816292194997
732,635,4.34748886097368
1213,171,2.82377476097421
841,821,2.45542483750497
289,395,3.04873913071683
995,1031,3.43607233760005
793,791,3.1288480993104
1195,1226,29.667058347973402
1198,1107,1.29718335708578
412,664,1.8562334767866902
335,682,5.679393221149811
287,75,2.90683407644085
574,566,3.44219199614579
337,642,1.5643771584608301
471,784,4.44363329589168
259,612,9.14075879531722
421,901,1.5871855508040902
1131,1087,2.92546046428619
1128,1088,8.07037132503377
1248,449,5.1311386402896
345,494,2.46808674210651
743,212,8.12386054599448
1744,673,2.71109875458321
405,897,1.61504173907981
1761,1912,1.14022598015542
1202,27,15.5117460400336
620,809,7.37786847483701
871,566,2.29580156619449
435,480,7.70515278063239
1266,74,5.50058853401637
1262,743,3.99772472835066
807,35,4.02353527906653
19,1090,11.2556227761405
126,435,21.267678984642302
877,590,1.89757846538772
1278,64,5.64438228154816
1084,352,1.74372573601558
837,128,2.35567068504075
13,643,3.66936172376233
2089,815,40.918133309140906
68,410,0.994703183928227
383,812,1.6109871874625001
1235,160,3.3658791926419798
848,422,6.5227244547183
732,644,6.28232320895415
1841,78,2.94977113461446
826,812,1.6916482767207999
715,31,66.2199129490686
1206,346,4.0324086861153905
402,1067,4.698579482904409
565,1348,3.4859826650309
923,600,2.4171668333134697
835,733,2.5049803987003303
699,1730,2.3003490027805302
208,726,5.77253291027571
992,84,23.9314891214335
35,1154,7.2612582506648895
1084,30,4.51531490007701
732,336,9.639366332510521
1238,715,9.01294226077748
203,1218,3.4710712908925
1147,827,3.12235851097456
793,258,4.225626755947951
523,1061,10.5590895712521
37,61,1.94803732230261
348,939,2.83846913578377
1144,554,8.14124138243421
336,1083,2.33836179671462
956,901,5.329885825221201
786,496,7.1196425169536495
970,479,3.18330500127959
699,542,2.36571458561635
342,1092,7.84950380215507
1144,1161,9.70777400645152
399,1202,2.4397766370117804
160,1235,3.3658791926419798
895,400,5.16293778370442
805,628,3.81738305143773
281,263,4.25692022595131
542,699,2.36571458561635
1224,810,4.736951278110561
67,1256,1.2952106352267798
560,427,12.3333024539848
316,1218,2.88559759829687
6,104,1.1578295747566698
187,541,5.98940128980416
1232,554,3.05521769618177
414,220,3.17043549932059
130,748,7.73170875151176
100,532,9.32411571935758
976,1207,1.36798638191595
267,1159,3.58227557418227
541,814,3.59507362650207
286,1018,2.17882448001213
139,177,5.84558194223341
1018,286,2.17882448001213
1147,27,6.773363041472391
553,1238,9.66916595293485
754,438,2.9981827733687703
705,401,1.29778999764382
360,559,3.85929022620632
313,896,3.51192077469265
975,997,2.56976699140769
405,75,2.87159718009464
957,629,2.66680306405604
447,815,5.57760306965422
1274,106,3.62273157968346
1073,748,7.1164345671951
1223,153,1.17802786930241
1128,192,3.6080933722683697
1245,977,5.25433700034547
153,1223,1.17802786930241
1009,400,1.69718966349131
1663,219,6.41519021387917
1167,742,2.2781844992225904
395,692,1.46279708493928
1194,409,24.777121851737
848,615,4.37072261207732
637,630,1.1693627786521599
1177,1180,0.864574182428276
382,1226,5.92286698048543
120,1223,1.46070967937092
606,604,3.05362738054106
611,767,10.3122831024572
747,404,8.269628470184351
432,1150,2.1968143403725797
177,732,5.86154367791134
539,632,6.08510278811939
719,1154,18.8057555010317
30,819,30.1031691937065
933,821,3.49900637920167
232,759,1.8015984144312098
1154,719,18.8057555010317
249,480,5.18020271234475
574,363,4.5987329060991895
894,1062,3.2014846822609
968,489,10.3528538953018
1059,601,1.63169265108409
1068,701,2.34405051921528
636,184,4.14080312611445
77,782,2.34229208786649
1253,1058,3.7556049826404503
871,574,3.3449626439264297
1048,1767,2.52810041946727
209,832,1.5782165296289699
1062,262,4.14384700438492
591,128,3.15820688728573
664,412,1.8562334767866902
706,1160,2.86971461229117
188,1017,2.73383720640504
936,975,2.87523894227314
644,336,4.82110815201205
725,318,2.01733521925494
768,919,3.86866638578236
209,247,1.68391618472181
636,1061,12.7986623585389
319,102,3.75975101673125
1090,684,11.3029201226855
941,567,4.27256433370117
1843,1091,3.18706027043334
328,1087,2.76324682227273
864,139,2.1160331207332903
37,764,3.02424434939072
259,791,3.31910776126506
1150,559,2.01737848761227
361,402,4.07660302793387
673,1744,2.71109875458321
1168,1167,1.27315785190399
647,327,12.6886138468579
1182,458,4.67376062511729
1034,979,2.64990965067755
415,220,3.42079482176169
724,1152,4.78074361924811
118,25,7.41705407778493
819,58,36.2720004391276
866,590,2.0915590842501603
840,107,4.86503629676836
335,455,4.20719003568979
768,970,2.3339924219211396
507,1230,2.38385647649375
908,848,2.23928850951676
1761,1219,1.11742968259562
249,951,1.84270365802114
818,788,9.75392973469474
902,1092,5.3183000703918895
819,30,30.1031691937064
895,995,5.95509263549377
223,725,21.7269526031091
278,1229,3.58153729811929
121,360,9.098335852784931
272,704,3.11462254438189
723,968,13.281629809819501
250,962,2.3463443377611304
227,221,5.59752988333056
114,185,3.35742084187726
602,278,12.782097156812801
1744,201,5.10935467960376
540,743,12.1229009538366
654,815,2.91830320959673
726,2011,5.673038996584349
1068,1058,3.44278611719614
1093,371,2.04868879110638
570,546,5.35583137427149
1048,1192,7.017952647271141
67,347,1.92040581342835
255,809,5.4858892630526395
1093,664,2.04945137397069
583,710,1.12282754151906
553,1174,2.7409654776001897
606,1005,6.85973588542648
901,421,1.5871855508040902
365,318,3.39220447147905
701,6,4.87963594888531
810,811,1.50627171557316
223,415,5.03565297060015
649,868,12.730555237484198
326,1061,10.054659167573
979,615,2.13666268969413
820,1235,5.26623802006681
707,628,3.45550373911328
493,190,3.2721243359677903
415,223,5.03565297060016
692,1189,3.84487617823721
479,471,2.79297341323937
900,684,3.6837066754134797
252,936,1.49874937517703
905,188,3.2005070275593397
255,438,1.83128787667431
1151,1195,21.773670616597
1139,744,2.0753576163042498
218,380,2.33888870383221
1152,1261,7.9836934878512
1761,826,2.3689521624153898
550,205,5.8384131826573205
977,1245,5.25433700034547
682,518,2.93200486368439
1184,649,9.53491915450548
208,27,5.25075948968621
1009,895,3.29885184654795
220,414,3.17043549932059
281,259,2.6836630976197497
784,673,6.89538028197813
1218,203,3.4710712908925
1180,1177,0.864574182428276
361,530,6.00020141703953
1219,380,1.46872272408301
877,863,2.54831275631972
1278,30,30.7644938942076
855,167,2.71667347110058
995,895,5.95509263549377
367,1186,2.20819375005045
952,989,3.6911704595434
266,825,36.9860676378607
842,991,3.40539191695837
446,422,1.7329080236835
916,1260,2.60972338925113
855,936,4.95940282148638
1180,331,7.384996741158919
610,313,2.98044454484968
1073,138,1.63925546433243
971,1063,3.50638585906561
380,1973,1.36804177277411
70,1842,11.3521494924974
64,139,3.57933980977918
897,405,1.61504173907981
470,733,7.21386401964768
436,924,6.157885737165611
34,442,7.05202716100634
488,243,1.27976700974966
840,436,9.09240953433115
201,673,4.28344861669418
442,589,4.8105261614507695
433,68,2.36969814004111
1202,726,16.1947847979467
1048,229,4.86935818820788
1223,120,1.46070967937092
744,412,4.77980314847274
160,868,14.4645809008488
375,974,3.6197387493268303
704,257,1.31814255121291
1663,1192,4.227627743551929
1174,368,3.44921306312771
1092,205,6.15494673010358
205,342,5.7457269919803
784,391,2.2052181591122797
1260,916,2.60972338925114
12,710,2.3373919394454
1154,35,7.2612582506648895
738,203,4.74825996778155
376,1244,4.00529035906362
1135,423,1.38166837331015
936,855,4.95940282148638
907,635,3.3809035938469503
648,916,2.8523239925441497
815,822,2.96888218067864
205,550,5.8384131826573205
27,266,1.0887962411429
819,1278,2.5465051408215498
976,147,2.60549807265321
1043,287,4.465825097347589
1730,699,2.3003490027805302
636,523,4.99949863351648
318,455,30.2582766371717
1242,1238,9.060054182139352
133,612,2.80713265543637
263,281,4.25692022595131
621,243,3.17825665118003
138,1088,4.4365950193757095
258,612,9.33173844239924
1092,342,7.84950380215507
325,1048,6.72025706808928
1139,585,3.24824855788172
1060,938,3.8163107819225
759,232,1.8015984144312098
1176,1146,7.3744483134838505
1149,736,5.20357896875232
1145,724,17.1185449912703
442,34,7.05202716100634
848,462,5.68743336573186
720,1744,5.54836811026759
1663,1048,6.073782277891779
235,1130,1.75765399167621
1076,873,2.34704192749606
1723,743,3.37580338078681
1192,1663,4.227627743551929
449,1248,5.1311386402896
1048,325,6.72025706808927
217,215,0.789979517572293
326,1270,5.067859872733931
1092,902,5.3183000703918895
566,871,2.29580156619449
724,1145,17.1185449912703
764,38,1.33030548437577
100,801,2.77336160462047
870,424,3.39495375983216
320,317,8.79058879805361
810,634,8.9370304821239
324,157,8.69047220507006
189,824,1.6506849367613199
752,723,9.34092778399956
615,979,2.13666268969413
392,16,2.7331826844654503
648,368,2.95668361112064
220,725,20.0048996892178
762,936,6.35155414175685
724,1005,8.69129447170781
604,868,22.381145536699
1212,317,12.298373367423402
30,1278,30.7644938942076
114,818,8.6254184264816
540,212,15.188696942557801
700,281,6.4254724976851305
910,347,2.93889446771948
257,532,6.01740388047074
1842,70,11.3521494924974
715,1242,4.84227266258064
589,442,4.8105261614507695
530,22,1.19794582976461
195,1034,1.8632705988232001
31,155,3.47520872050516
1274,1085,6.51671151668658
1048,521,2.90185289336519
1187,1034,7.84646394155818
199,907,5.85481554905203
489,968,10.3528538953018
837,1081,2.8057816292194997
235,345,4.76032997522386
1082,941,3.91492476229195
764,58,2.0413438005841997
1841,502,4.6233676632586205
1107,496,10.562930051811499
2011,726,5.673038996584349
494,1228,2.10021199750497
486,183,4.33216375320699
585,683,3.60648077415765
126,589,9.73342940130064
970,768,2.3339924219211396
160,649,3.49412664076202
132,187,2.59345466868338
1767,621,1.14692614578279
391,790,3.8597610448828
546,570,5.35583137427149
223,1768,1.76223482754087
360,121,9.098335852784931
629,1135,0.983034769606415
592,1102,1.1808527153497
246,958,4.9561658557836
649,160,3.49412664076202
462,848,5.68743336573186
458,12,4.822783016219001
1013,939,13.576942428686099
1219,1761,1.11742968259562
10,317,8.383183688507101
743,1723,3.3758033807868
1185,1157,11.9663248395352
1181,327,15.182164105215499
682,335,5.679393221149811
458,1059,3.78825075214971
474,815,2.7052279697998403
621,1979,2.07555485004425
951,249,1.84270365802114
64,1278,5.64438228154816
348,1272,4.80271084601572
317,10,8.383183688507101
701,1068,2.34405051921528
325,521,1.95899721866755
686,1134,5.88359350482339
900,384,3.23863700458445
504,706,2.37905195040345
325,1192,4.87410253374943
489,418,5.65674918607321
143,708,3.85702347648524
1130,235,1.75765399167621
991,842,3.40539191695837
788,818,9.75392973469474
752,786,16.0747091967526
1048,1979,3.3703764603252697
842,399,2.1883210711238696
871,810,3.0965613322971097
184,157,16.1396272074051
153,739,2.23500149831494
22,530,1.19794582976461
474,685,1.25201773339745
25,118,7.41705407778493
873,1274,7.43172118425392
1256,67,1.2952106352267798
146,951,11.9779451151666
406,424,2.4725597671145203
704,272,3.11462254438189
384,900,3.23863700458445
996,277,4.10346058199586
455,447,4.39011525596125
227,1048,4.61530196315156
185,114,3.35742084187726
692,395,1.46279708493928
433,120,2.45111612431456
686,9,3.73152401946613
2089,220,4.02146965016619
905,1066,1.85137330615605
422,848,6.5227244547183
480,435,7.70515278063239
1192,363,4.19576877038589
1151,1226,46.1290129174649
120,433,2.45111612431456
368,648,2.95668361112064
910,923,2.96200137227107
68,433,2.36969814004111
400,895,5.16293778370442
789,895,7.92501290261934
365,6,3.0594797629027997
1018,791,3.52321021350737
643,1181,1.21842429949905
728,730,1.12211406370089
82,1125,2.56947052827892
835,562,4.79831140336085
139,877,4.549156193904509
654,1234,3.6012854088346997
1234,654,3.6012854088346997
220,1021,5.77606020566167
848,908,2.23928850951676
263,700,2.2697321436146
747,258,3.06253802443037
1767,221,2.97620666210048
252,289,1.57165718651297
219,1048,9.6292624531481
725,2089,15.9835643603001
34,329,3.20210822190213
220,415,3.42079482176169
620,82,2.54876558329422
809,255,5.4858892630526395
952,583,1.86747046876375
673,391,6.89358614426021
10,1145,6.40420595217736
542,933,2.6698716059344
288,147,2.31772383066874
472,1255,4.04297430151845
812,227,2.05023589792891
1048,227,4.61530196315156
1228,494,2.10021199750497
9,132,5.27493276125206
