user1Id,user2Id
34,291
34,34
34,237
34,279
34,299
34,187
34,201
34,282
34,221
34,122
34,135
34,161
34,171
34,270
34,31
34,18
34,67
34,145
34,16
34,153
34,112
34,24
35,46
35,263
35,240
36,200
36,176
36,44
36,271
36,92
36,161
36,16
36,80
36,223
36,259
36,140
36,162
36,84
36,196
36,175
36,170
36,30
36,74
36,155
36,56
36,22
37,12
37,94
37,5
37,267
37,257
37,147
37,52
37,189
37,193
37,11
37,73
37,9
37,220
37,197
37,204
37,229
37,96
37,145
37,297
37,127
37,29
37,252
37,262
38,190
38,77
38,227
38,37
38,46
38,111
39,139
39,80
39,247
39,224
39,88
39,173
39,249
39,211
39,15
39,243
39,256
39,60
39,70
39,187
39,141
39,103
40,5
40,261
40,249
40,281
40,283
40,165
40,86
40,2
40,268
40,186
40,134
40,71
40,284
40,145
40,180
40,79
40,219
40,231
40,44
40,105
40,226
40,293
40,119
40,99
40,175
40,4
40,227
40,278
40,81
40,27
40,239
40,72
40,217
40,26
40,190
41,57
41,121
41,99
41,14
41,109
41,136
41,278
41,98
41,283
41,79
41,240
42,77
42,162
42,72
42,24
42,128
42,88
42,188
42,12
42,221
42,1
42,287
42,99
42,87
42,168
42,204
43,167
43,183
43,53
43,261
44,59
44,130
44,278
44,170
44,46
44,107
44,173
44,110
45,102
45,297
45,29
45,253
45,153
45,251
45,106
45,216
45,19
45,238
45,242
45,267
45,241
45,171
45,280
45,157
45,34
45,8
45,221
46,45
46,208
47,193
47,212
47,191
47,168
47,18
47,266
47,118
47,280
47,159
47,286
47,100
47,89
47,299
47,228
47,71
47,94
47,34
47,242
47,204
48,182
48,65
48,177
48,23
48,150
48,244
48,60
48,229
48,149
48,192
48,129
48,41
49,280
49,94
49,222
49,155
49,33
49,227
49,113
49,178
49,165
49,168
49,79
49,172
49,110
49,55
49,289
49,31
49,173
49,89
49,215
49,256
49,88
49,230
49,162
49,114
49,161
49,278
49,124
49,64
49,20
49,39
49,3
49,137
49,298
49,182
49,220
49,170
49,291
50,87
50,120
50,173
50,62
50,148
50,241
50,37
51,92
51,110
51,20
51,287
51,190
51,86
51,246
51,207
51,23
51,76
51,249
51,225
51,7
51,286
51,196
51,255
51,39
51,6
51,171
51,8
51,137
51,213
51,248
51,121
51,47
51,13
52,121
52,151
52,203
52,134
52,38
52,214
52,71
52,93
52,174
52,124
52,55
52,233
52,179
52,19
52,47
52,42
52,268
52,127
52,28
52,102
52,81
52,157
52,135
52,258
52,294
52,100
52,247
52,90
52,46
52,119
52,213
52,195
53,81
53,214
53,262
53,155
53,33
53,273
53,292
53,10
53,258
53,197
53,181
53,123
53,298
53,56
53,161
53,231
53,60
53,212
53,264
53,129
53,240
53,89
53,271
53,20
53,121
53,88
53,158
53,115
54,283
54,275
54,32
54,278
54,270
54,38
54,193
54,242
54,65
54,53
54,112
54,134
54,195
54,196
54,135
54,175
54,187
54,62
54,121
54,244
54,140
54,277
54,139
54,79
54,279
54,234
54,199
54,190
54,259
54,189
54,267
54,292
54,192
54,249
54,150
54,67
54,182
54,281
54,57
55,188
55,184
55,157
55,284
55,142
56,34
56,98
56,153
56,180
56,6
56,186
56,8
56,227
56,213
56,99
56,209
56,124
56,218
56,89
56,76
56,275
56,278
56,176
56,55
56,287
57,225
57,113
57,237
57,46
57,152
57,54
58,97
58,197
58,92
58,250
58,33
58,66
58,6
58,196
58,278
58,178
58,289
58,156
58,224
58,23
58,60
58,288
58,280
59,212
59,30
59,202
59,274
59,135
60,223
60,183
60,16
60,270
60,256
60,21
60,204
60,282
60,219
60,212
60,146
60,166
60,225
60,22
60,173
60,116
60,86
60,224
60,95
60,59
60,1
60,274
60,197
60,89
60,65
60,131
60,78
60,185
60,238
60,62
60,29
61,161
61,179
61,196
61,191
61,244
61,145
61,40
61,47
61,49
61,46
61,237
61,181
61,283
61,68
61,277
61,148
61,17
61,117
61,110
61,25
61,126
61,99
62,181
62,177
62,51
62,55
62,118
62,227
62,199
62,39
62,282
62,90
62,58
62,249
62,81
62,3
62,99
62,150
62,162
62,38
62,10
63,171
63,299
63,239
63,279
63,173
63,124
63,20
63,70
63,9
63,222
63,290
63,183
63,106
63,54
63,167
63,114
63,255
63,253
63,215
63,116
63,211
63,115
63,241
63,86
63,68
63,13
63,153
63,27
63,82
63,196
63,61
63,125
63,17
63,152
64,155
64,180
64,85
64,284
64,266
64,206
64,65
64,152
65,81
65,238
65,251
65,195
65,51
65,68
65,221
65,159
65,145
65,147
65,201
65,110
65,240
65,127
65,86
65,156
66,139
66,60
66,239
66,289
66,103
66,200
66,100
66,20
66,7
66,114
67,135
67,297
67,268
67,12
67,139
67,202
67,264
67,262
67,11
67,18
67,110
67,214
67,265
67,237
67,49
67,263
67,42
67,150
67,68
67,43
67,56
67,51
67,161
67,17
68,95
68,203
68,90
68,33
68,128
68,79
68,201
68,14
68,284
68,19
68,250
68,62
68,123
68,236
68,155
68,286
68,15
68,61
68,85
69,144
69,195
69,185
69,127
69,192
69,78
69,164
69,131
69,115
69,71
69,58
69,177
69,124
69,213
69,254
69,201
70,124
70,19
70,53
70,11
70,270
70,71
70,41
70,151
70,6
70,271
70,147
70,74
70,34
70,284
70,115
71,121
71,159
71,161
71,32
71,300
71,170
71,231
71,229
71,9
71,205
71,96
71,266
71,3
71,297
71,147
71,108
71,75
71,276
71,117
71,251
71,93
71,150
71,61
71,270
71,7
71,47
71,289
71,267
71,257
71,110
71,243
71,31
71,35
71,223
71,5
71,291
71,179
71,86
72,241
72,172
72,266
72,110
72,209
72,174
72,87
72,188
72,34
72,102
72,208
72,262
72,250
72,249
72,225
72,89
72,210
72,203
72,67
72,122
72,90
72,292
72,204
73,60
73,289
73,159
73,125
73,69
73,30
73,36
73,23
73,282
73,213
73,106
73,190
73,252
73,37
73,58
73,44
73,188
73,198
73,61
74,40
74,130
74,38
74,139
74,281
74,145
74,23
74,238
74,41
74,83
74,127
74,256
74,56
74,173
74,164
74,123
74,71
74,79
74,159
74,248
74,292
74,255
74,119
74,247
74,259
74,203
74,120
74,195
74,193
74,293
74,218
74,236
74,115
74,31
74,233
75,293
75,101
75,108
75,155
75,298
75,105
75,31
75,290
75,130
75,201
75,42
75,286
75,275
75,273
75,271
76,135
76,226
76,42
76,1
76,41
76,83
76,30
76,132
76,286
76,185
76,29
76,262
76,126
76,198
76,51
76,81
76,235
76,169
76,195
76,290
76,77
76,179
76,54
76,2
76,207
76,184
76,171
76,75
76,69
76,93
76,247
76,94
76,178
76,10
76,101
76,263
77,28
77,289
77,157
77,241
77,180
77,76
77,13
77,20
77,62
77,79
77,15
77,23
77,221
77,39
77,230
77,282
77,214
77,32
77,42
77,51
77,2
77,167
77,131
77,212
77,150
77,166
77,61
78,147
78,251
78,81
78,8
78,53
78,255
78,15
78,12
78,42
78,177
78,281
78,249
78,190
78,197
78,191
79,221
79,8
79,222
79,212
79,276
79,214
79,144
79,190
79,300
79,299
79,108
79,15
79,117
79,179
79,136
79,283
79,210
79,151
79,241
80,236
80,145
80,231
80,282
80,155
80,95
80,29
80,62
80,255
80,96
80,130
80,199
80,212
80,122
80,200
80,182
80,291
80,6
80,140
80,28
80,34
80,146
80,123
80,71
80,184
81,271
81,74
81,194
81,58
81,136
81,209
81,63
81,104
81,40
81,243
81,38
81,61
81,272
81,254
81,76
81,283
81,52
81,287
81,168
81,265
81,174
81,86
81,139
81,247
81,93
81,288
81,99
81,35
81,216
82,141
82,112
82,206
82,124
83,160
83,40
83,217
83,254
83,297
83,300
83,13
83,156
83,2
83,121
83,226
83,89
83,199
84,185
84,233
84,148
84,256
84,270
84,176
84,26
84,9
84,283
85,196
85,67
85,187
85,269
85,55
85,68
85,185
85,165
85,64
85,267
85,222
85,275
85,243
85,198
85,259
85,62
85,171
85,158
85,157
85,115
85,27
85,138
85,290
85,113
85,286
85,72
85,94
85,151
85,229
85,233
85,136
85,54
85,141
85,25
85,253
85,145
86,29
86,94
86,53
86,288
86,88
86,173
86,101
86,213
86,195
86,42
86,75
86,33
86,299
86,95
86,281
86,59
86,103
86,193
86,291
86,210
86,148
86,118
86,110
86,128
86,149
86,151
86,139
86,124
86,147
87,101
87,161
87,246
87,13
87,153
87,106
87,53
87,218
87,116
87,73
87,234
87,248
87,5
87,189
87,130
87,59
87,16
87,87
87,137
87,282
87,168
87,290
87,98
87,34
87,95
87,149
87,96
87,75
87,255
87,179
87,17
87,92
87,112
87,41
87,77
87,131
87,266
87,235
88,270
89,282
89,93
89,189
89,54
89,220
89,235
89,55
89,57
89,211
90,254
90,255
91,113
91,293
91,26
91,167
91,36
91,75
91,241
91,200
91,214
91,232
91,283
91,142
91,20
91,159
91,22
91,90
91,266
91,157
91,40
91,228
91,224
91,245
92,177
92,117
92,269
92,25
92,200
92,151
92,79
92,162
92,239
92,97
92,266
92,185
92,176
92,232
92,103
92,143
92,86
92,246
92,227
92,295
92,24
92,281
92,263
92,120
92,53
92,237
92,222
92,152
92,140
92,244
92,268
92,52
92,251
92,288
92,74
93,225
93,62
93,284
93,251
93,154
93,146
93,137
93,70
93,43
93,139
93,6
93,27
93,135
93,61
93,39
93,72
93,171
93,97
93,150
93,282
93,110
93,191
93,45
93,149
94,245
94,11
94,273
94,19
94,281
94,276
94,280
94,90
94,177
94,170
94,171
94,204
94,141
94,277
94,41
94,12
94,279
94,8
94,38
94,157
94,182
94,146
94,142
94,4
94,20
94,218
94,134
94,128
94,55
94,193
94,83
94,15
94,29
94,107
94,165
95,24
95,52
95,147
95,64
95,241
95,262
95,4
95,26
95,97
95,7
95,265
95,48
95,85
95,146
95,84
95,20
95,297
95,179
95,119
95,60
95,200
95,1
95,166
95,93
95,6
95,186
95,168
95,45
95,152
96,133
96,273
96,261
96,268
96,287
96,63
96,237
96,207
96,221
96,228
96,90
96,65
96,96
96,191
96,171
96,131
96,294
96,224
96,243
96,148
96,31
96,18
96,267
96,70
96,10
96,252
96,5
96,55
96,154
96,80
96,118
96,269
96,56
96,28
96,12
97,127
97,17
97,141
97,240
97,54
97,258
97,223
97,225
97,106
97,104
97,114
97,170
97,128
97,267
97,140
97,247
97,71
97,144
97,57
97,171
97,261
97,102
97,101
97,299
97,52
97,189
97,285
97,185
97,257
97,263
97,48
98,261
98,291
98,296
98,236
98,129
98,68
98,182
98,245
98,111
98,218
98,270
98,287
98,196
98,9
98,83
98,278
98,224
98,106
98,82
98,54
98,159
98,174
98,69
98,237
98,125
98,58
98,132
98,275
98,35
98,172
98,5
98,25
99,109
99,278
99,72
99,16
99,190
99,299
99,135
99,10
99,52
99,199
99,264
99,145
99,298
99,15
99,277
99,110
99,138
99,31
99,173
99,40
99,205
99,139
99,6
99,201
99,209
99,221
99,282
100,297
100,102
100,123
100,161
100,259
100,3
100,31
100,134
101,105
101,144
101,151
101,161
101,264
101,20
101,109
101,190
101,225
101,25
101,70
101,158
101,77
101,104
101,8
101,87
101,278
101,120
101,10
101,60
101,40
101,256
101,38
101,245
101,203
101,127
101,265
101,85
101,157
102,267
102,191
102,220
102,139
102,101
102,180
102,210
102,26
102,130
102,117
102,179
102,167
102,54
102,53
102,14
103,99
103,233
103,248
103,65
103,198
103,207
104,91
104,248
104,272
104,56
104,299
104,131
104,99
104,204
104,251
104,102
104,115
104,35
104,121
104,166
104,4
104,133
104,250
105,262
105,175
105,37
105,271
105,239
105,222
105,96
105,15
105,105
105,31
105,1
105,227
105,243
105,76
105,94
105,20
105,82
105,180
105,107
105,266
105,178
106,266
106,232
106,186
106,77
106,190
106,290
106,105
106,91
106,252
106,245
106,129
106,138
106,161
106,53
106,216
106,130
106,285
106,31
106,203
107,47
107,10
107,214
107,263
107,288
107,166
107,52
107,33
107,151
107,2
107,82
107,49
107,248
107,286
107,265
107,115
107,98
107,270
107,65
107,300
107,16
107,246
107,72
107,116
107,189
107,107
107,170
107,278
107,74
107,154
107,157
107,5
107,95
107,122
107,31
107,13
107,160
107,68
108,244
109,161
109,128
109,64
109,116
109,76
109,15
109,8
109,135
109,148
109,70
109,194
109,32
109,254
109,230
109,37
109,155
109,134
109,203
109,216
109,87
109,162
109,267
109,7
109,23
109,30
109,40
109,180
109,249
110,145
110,129
110,249
110,233
110,113
111,247
111,3
111,26
111,132
111,252
111,188
111,242
111,219
111,129
111,79
111,37
111,172
111,202
111,290
111,160
111,201
111,276
111,204
111,166
111,168
111,147
112,225
112,217
112,63
113,114
113,203
113,201
113,257
113,275
113,235
113,193
114,42
114,208
114,180
114,184
114,77
114,97
114,157
114,89
114,226
114,90
114,294
114,115
114,47
114,227
114,169
114,295
114,158
114,193
114,261
114,232
114,243
114,34
114,256
114,216
114,287
114,132
114,170
114,207
114,182
114,130
114,24
115,242
115,50
115,89
115,172
115,237
115,60
115,167
115,273
115,250
115,72
115,202
115,104
115,266
115,46
116,71
116,26
116,156
116,210
116,223
116,238
116,169
116,270
116,40
116,278
116,80
116,145
116,90
116,137
116,207
116,99
116,108
116,43
116,261
116,204
116,73
116,136
116,110
116,68
116,163
116,154
116,221
116,65
116,50
116,248
117,14
118,144
118,270
118,193
118,158
118,137
118,283
118,79
118,180
118,130
118,277
118,231
118,43
118,36
118,90
118,210
118,280
118,80
118,24
118,147
118,287
118,12
118,256
118,96
118,69
118,181
118,243
118,35
118,157
118,212
119,250
119,194
120,247
120,216
120,282
120,80
120,113
120,88
120,262
120,271
120,89
120,281
120,18
120,155
120,193
120,179
120,268
120,251
120,124
120,156
120,23
120,217
120,59
120,183
120,161
120,192
120,269
120,287
120,33
120,110
120,152
121,133
121,224
121,5
121,35
121,127
121,126
121,230
121,260
122,166
122,54
122,280
122,92
122,191
122,291
122,81
122,210
122,237
123,228
123,83
123,225
123,167
123,71
123,173
123,239
123,180
123,177
123,43
123,215
123,178
123,96
123,165
123,29
123,85
123,1
123,186
123,202
123,128
123,244
123,252
123,297
123,67
124,37
124,143
124,7
124,162
124,177
124,270
124,62
124,292
124,51
124,18
124,124
124,42
124,223
124,116
124,102
124,262
124,14
124,3
124,77
124,144
124,164
124,5
124,118
124,289
124,72
124,64
124,35
124,163
124,255
125,67
125,220
125,250
125,66
125,38
125,262
125,277
125,33
125,148
125,10
125,79
125,292
125,170
125,77
125,293
125,256
125,195
125,207
126,35
126,52
126,268
127,244
127,147
127,228
127,279
127,233
127,282
127,87
127,45
127,177
127,55
127,241
127,70
127,116
127,153
127,205
128,269
128,243
128,214
128,133
128,255
128,296
128,276
128,53
128,88
128,289
128,151
128,128
128,248
128,12
128,64
128,31
128,100
128,118
128,212
128,24
128,106
128,160
128,274
128,10
128,136
128,298
128,299
128,283
128,45
128,129
128,102
128,157
128,265
129,295
129,13
129,226
129,288
129,274
129,235
129,151
129,184
129,129
129,259
129,88
129,52
129,112
130,33
130,262
130,270
130,105
130,240
130,36
130,209
130,44
130,211
130,35
131,248
131,141
131,6
131,51
131,253
131,300
131,170
131,61
131,14
131,165
131,220
131,151
131,98
131,130
131,289
131,221
131,149
131,178
131,198
131,115
131,231
131,90
131,277
131,106
131,188
131,22
131,28
131,286
131,291
131,186
131,103
131,35
131,97
131,33
131,110
131,29
131,46
131,16
132,77
132,55
132,14
132,144
132,224
132,68
132,29
132,80
132,293
132,5
132,299
132,176
132,64
132,34
132,235
132,104
132,90
132,256
132,95
132,220
132,152
132,215
132,271
132,36
132,15
132,53
132,133
132,134
133,235
133,192
133,58
133,289
133,226
133,167
133,101
133,11
133,34
133,8
133,141
133,9
133,46
133,14
133,134
133,212
133,250
134,40
134,262
134,274
134,90
134,142
134,255
134,239
134,81
134,263
134,127
134,12
134,38
134,276
134,228
134,267
134,207
134,3
134,5
134,13
134,141
134,103
134,243
134,114
134,77
134,250
134,18
134,187
134,241
134,296
134,227
134,246
134,128
134,98
135,108
135,60
135,218
135,59
135,98
135,148
135,75
135,102
135,238
135,161
135,219
135,176
135,235
135,170
135,236
135,44
136,207
136,280
136,169
136,233
136,146
136,110
136,189
136,123
136,27
136,229
136,179
136,101
136,3
136,75
136,256
136,1
136,226
136,85
136,107
136,36
136,164
136,98
136,108
136,127
136,63
136,130
136,122
136,167
136,263
136,64
136,181
136,190
136,83
136,211
136,120
136,221
136,40
136,174
137,137
137,72
137,226
137,248
137,283
137,144
137,42
137,286
137,47
137,113
137,271
137,23
137,43
137,178
137,274
137,292
137,136
137,250
137,220
137,282
137,187
137,76
137,14
137,75
137,244
137,300
137,8
137,92
137,184
137,278
137,245
137,51
138,109
138,290
138,44
138,185
138,265
138,98
138,271
138,275
138,198
139,120
139,130
139,201
139,218
139,39
139,268
139,122
139,174
139,55
139,146
139,213
139,73
140,112
140,280
140,24
140,109
140,223
140,295
140,284
140,245
140,58
140,146
140,194
140,202
140,121
140,10
140,62
140,95
140,266
140,251
140,90
140,199
140,168
140,20
140,211
140,65
140,183
140,143
140,63
140,294
140,166
140,26
140,83
140,19
140,244
141,132
141,30
141,92
141,158
141,192
141,139
141,114
141,106
141,82
141,287
141,291
141,116
141,277
141,197
141,236
141,51
141,52
141,249
141,155
141,14
141,300
141,269
141,293
141,222
141,80
141,224
141,35
141,208
141,8
141,26
142,173
142,62
142,267
142,18
142,249
142,92
142,237
142,164
142,197
142,50
142,17
142,122
142,283
142,73
142,179
142,119
142,141
142,171
142,34
142,28
142,191
142,66
142,136
142,230
142,83
142,85
142,183
142,296
142,134
142,9
142,285
142,270
142,182
142,257
142,212
142,258
143,146
143,154
143,54
143,270
143,227
143,210
143,226
143,34
143,188
143,109
143,166
143,208
143,3
143,181
143,119
143,161
143,82
143,201
143,211
143,212
143,87
143,21
143,273
143,216
143,116
143,213
143,6
143,19
143,233
144,192
144,104
144,50
144,84
144,162
144,292
144,232
144,207
144,157
144,49
144,265
144,252
144,242
144,286
145,85
145,95
145,296
145,6
145,83
145,274
145,271
145,97
145,218
145,138
145,74
145,53
145,46
145,281
145,240
145,35
145,174
145,143
145,245
145,108
145,199
145,207
145,14
145,121
146,115
146,284
146,101
146,22
146,175
146,174
146,297
146,289
146,7
146,300
146,288
146,229
146,232
146,186
146,81
146,256
146,47
146,179
146,75
146,10
146,192
146,282
146,24
146,87
146,188
146,26
146,240
146,191
146,253
146,276
146,263
146,251
146,110
146,126
146,227
146,208
146,150
146,12
146,13
147,132
147,171
147,83
147,105
147,224
147,203
147,82
147,220
147,259
147,271
147,25
147,225
147,300
147,242
147,144
147,91
147,231
147,84
147,11
147,119
147,270
147,95
148,31
148,43
148,101
148,2
148,151
148,111
148,176
148,291
148,129
148,103
148,282
148,298
148,54
148,169
148,5
148,52
148,37
148,95
148,200
148,199
148,256
148,231
148,57
148,112
148,278
148,77
148,28
148,138
148,132
148,96
148,64
148,212
148,65
148,107
148,238
148,178
148,44
148,106
148,92
149,94
149,263
149,243
149,253
149,136
149,183
149,278
149,150
149,54
149,245
149,161
149,281
149,126
149,207
149,123
149,55
149,166
149,223
149,270
149,5
149,204
149,268
149,273
149,194
149,199
149,283
149,13
149,287
149,33
150,291
150,178
150,95
150,229
150,260
150,266
150,211
150,4
150,42
150,241
150,225
150,234
150,238
150,53
150,35
150,78
150,280
150,250
150,298
150,189
150,143
150,153
150,146
150,46
150,34
150,136
150,204
150,158
150,109
150,155
150,206
150,32
150,272
150,230
150,52
150,297
151,139
151,159
151,5
151,30
151,121
151,242
151,148
151,67
151,268
151,33
151,248
151,151
151,19
151,210
151,263
151,257
151,180
151,24
151,217
151,53
151,42
151,200
151,182
151,224
151,104
151,232
151,99
151,101
151,106
151,199
151,260
151,95
151,97
152,86
152,222
152,177
152,98
152,147
153,202
153,144
153,212
153,256
153,180
153,172
153,58
153,73
154,150
154,148
154,201
154,53
154,140
154,101
154,49
154,146
154,97
154,109
154,239
154,121
154,274
154,169
154,126
154,44
154,71
154,19
154,117
155,42
155,283
155,267
155,93
155,110
155,18
155,98
155,147
155,85
155,56
155,35
155,297
155,7
155,189
155,273
155,44
155,114
155,40
155,214
155,65
155,92
155,157
155,139
155,192
155,134
155,59
155,240
155,55
156,218
156,40
156,190
156,11
156,292
156,129
156,20
156,263
156,213
156,300
156,270
156,197
156,162
156,192
156,269
156,36
156,60
156,75
156,246
156,191
156,139
156,140
156,138
156,34
156,57
156,285
156,214
157,11
157,41
157,123
157,257
157,5
157,234
157,117
157,56
157,288
157,220
157,166
157,93
157,100
157,299
157,182
157,103
157,171
158,180
158,186
158,11
158,217
158,125
158,25
158,59
158,228
158,158
158,243
158,105
158,169
158,299
158,94
158,162
158,172
158,110
158,153
158,242
158,91
158,103
158,234
158,107
158,72
158,130
158,159
158,49
158,122
158,80
158,272
158,131
158,202
158,93
158,14
158,185
158,279
158,76
158,148
158,89
159,242
159,141
159,265
159,88
159,261
159,153
159,276
159,209
159,251
159,220
159,193
159,25
160,290
160,137
160,52
160,36
160,277
160,76
160,235
160,41
160,170
160,230
160,233
160,175
160,129
160,29
160,3
160,1
160,196
160,18
160,104
160,211
160,247
160,224
160,287
160,200
160,120
161,201
161,236
161,220
161,82
161,145
161,241
161,84
161,95
161,156
161,204
161,61
161,55
161,50
161,290
161,88
161,280
161,259
161,14
161,234
161,123
161,22
161,285
161,142
161,120
161,112
161,60
161,153
161,141
161,195
161,152
161,178
161,24
161,230
161,194
161,279
161,21
162,81
162,149
162,120
162,159
162,76
162,65
162,279
162,247
162,26
162,181
162,143
162,201
162,129
162,280
162,62
162,31
162,77
162,254
162,24
162,92
162,223
162,272
162,15
162,61
162,233
162,208
162,41
162,75
162,50
162,96
162,136
162,104
162,214
162,8
162,248
162,33
162,261
163,242
163,294
163,71
163,60
163,13
163,138
163,219
163,113
163,176
163,187
163,43
163,41
163,7
163,127
163,268
163,260
163,19
163,263
163,106
163,164
163,125
163,198
163,240
163,134
163,168
163,31
163,255
163,162
163,279
164,191
164,41
164,202
164,88
164,213
164,246
164,47
164,112
164,19
164,209
164,56
164,23
164,95
164,133
164,156
164,153
164,225
164,252
164,167
164,119
164,74
164,160
164,10
164,208
164,36
164,176
165,278
165,178
165,49
165,256
165,261
165,296
165,269
165,183
165,180
165,271
165,118
165,89
165,38
165,105
165,248
165,244
165,215
165,124
165,141
165,187
165,295
165,71
165,213
165,97
165,4
165,199
165,90
165,145
165,287
165,152
165,192
165,172
165,212
165,16
165,44
165,173
165,24
166,186
166,203
166,114
166,230
166,170
166,206
166,194
166,164
166,161
166,257
166,254
166,44
166,99
166,249
166,234
166,33
166,251
166,67
166,37
166,207
166,90
166,287
166,80
166,270
166,145
167,257
167,269
167,43
167,4
167,175
167,19
167,6
167,239
167,279
167,70
167,143
167,39
167,214
167,215
167,148
167,228
167,89
167,35
167,96
167,209
167,292
167,252
167,51
167,97
167,132
167,170
167,71
167,116
167,129
167,297
167,152
167,237
167,186
167,21
167,268
167,171
167,32
167,212
168,230
168,41
168,222
168,200
168,36
168,58
169,78
169,98
169,284
169,48
169,6
169,165
169,200
169,178
169,54
169,198
169,205
169,180
169,256
169,218
169,1
169,270
169,112
169,133
169,173
169,123
169,229
169,41
169,50
169,12
169,192
170,104
170,1
170,227
170,148
170,119
170,131
170,220
170,34
170,298
170,286
170,262
170,201
170,238
170,198
170,255
170,4
170,161
170,145
171,150
171,276
171,25
171,285
171,64
171,204
171,103
171,57
171,143
171,161
171,73
171,198
171,252
171,121
171,61
171,108
171,51
171,249
171,148
171,136
171,149
171,193
171,104
171,122
171,236
171,187
171,43
171,164
171,48
